system,controller,eval_strength,noise_case,gamma_phi,gamma_relax,seed,final_fidelity,final_leakage,max_leakage,tail_infidelity_mean,final_purity,pulse_energy,segments,training_seconds,training_objective,optimizer_iterations,optimizer_success,hf_label,stage_description
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,46,0.9670385012619345,0.0008057482781276271,0.06214843467347553,0.03890938389798251,0.95661667363238,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,47,0.9611410918169275,0.0014990299620180059,0.07026103236922765,0.03327294051356228,0.9571224081177839,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,48,0.8914378396086995,0.0003957114881524282,0.08163315227748469,0.11057782711765697,0.9592996541903198,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,49,0.9677963576815823,0.0011485420175908478,0.08169305798881488,0.02387680240266034,0.9576102564508043,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,50,0.9583171096484528,0.0010509033610430762,0.08370139941725396,0.03625545559354624,0.9616389786353197,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,51,0.9449741158999924,0.00029130105932606565,0.07983190692427566,0.04086252649177498,0.9582567127518058,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,52,0.9481072327004711,0.0002697090909705713,0.07258790376151047,0.052319443255028485,0.9573390704986419,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,53,0.9109925629537146,0.0011517453797846855,0.06893514889590868,0.09084255840216118,0.9642214137930837,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,54,0.9350817300124975,0.0016980253533258605,0.08168009829787426,0.06703125055830844,0.9620455369232798,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,55,0.9342814001404474,0.0007916970672653401,0.08648736995469264,0.06889854855029717,0.9657245445065387,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,56,0.9391058487640589,0.0027611980833709415,0.07014652644556074,0.06541146070927781,0.9600439297340837,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,57,0.8779967845682554,0.0018674026040371716,0.09480417351165826,0.08293424985336624,0.962168361499627,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,58,0.9735116093114221,0.0011630134151112692,0.06659947530169519,0.026009843845565535,0.9583230490016644,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,relax_0.0005,0.0,0.0005,59,0.9436393855443358,0.0012566078020113114,0.0948427860272456,0.06385671462024778,0.9573819143378077,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,10,0.8713037737609819,0.0013795599173700435,0.07924485878324572,0.09737921134869498,0.9480685284998983,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,11,0.905244548396317,0.002201540051355644,0.08989392544187169,0.09805854155164448,0.9474434577218056,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,12,0.936126006586043,0.0017895249125613466,0.07404558977768771,0.07341147429538804,0.9470742450134282,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,13,0.8549246922675743,0.0015749199153791693,0.0753503215466862,0.15656036161277145,0.9505745146648557,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,14,0.8834849693512398,0.0020194768730710244,0.06694472247795269,0.1218036948094558,0.9495185478210392,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,15,0.9680296994664082,0.0024532016493372666,0.0850304968017096,0.026481526520897143,0.9471847232970527,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,16,0.9534798363288656,0.0018920084277230798,0.09522364793786475,0.051220196558387075,0.9469487485340201,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,17,0.8977632415956468,0.001958739097264628,0.07045782175020165,0.07220810708695152,0.9479101734045033,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,18,0.9591995125545504,0.0020480027469905737,0.07476612338029975,0.030871546024985735,0.9476286055589006,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,19,0.936782064337101,0.002062977281201084,0.07036660213102919,0.06935621053527306,0.9470431744584616,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,20,0.8952194001265118,0.001949772701935193,0.0809923186646817,0.0949004108563443,0.9467698675927306,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,21,0.9533785553946121,0.002608357579169329,0.06625350376032424,0.043627410570224026,0.9473257019432465,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,22,0.9271707140337163,0.0018863207443649,0.07700090311259644,0.07203242018787614,0.9475227556453087,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,23,0.9629675385301252,0.0017393768682589794,0.0734815036698847,0.040651005301145154,0.9479490714221326,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,24,0.9517029609757465,0.0017537600804086173,0.06729676449431499,0.048131841611296855,0.9485351806896994,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,25,0.9456057609187498,0.002034328167238142,0.06675731323457068,0.057430460405795074,0.9484099611507882,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,26,0.972236202403761,0.001589347377480732,0.08468833651149221,0.02655360985580869,0.9477448691799267,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,27,0.9447748422387157,0.001616754596614478,0.07093709342096255,0.050562076313100376,0.9481744617249545,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,28,0.9214977730020901,0.0019575680023237174,0.0903046891474859,0.0746974880129581,0.9476209987107018,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,29,0.9526885060122985,0.0013315091260297507,0.06990331318462051,0.04142124286384053,0.948288793558126,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,30,0.9592238450694264,0.0014928627000110328,0.05847175715921771,0.04206122461356169,0.9487632361248883,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,31,0.9045843193638378,0.0032391013063052254,0.09899592434434801,0.09402550416071769,0.9475234881266682,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,32,0.9360243268086476,0.0014628582080942198,0.07639870204978949,0.06802050415303035,0.9477058391590645,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,33,0.9630079030376038,0.00256991787889127,0.0676687043012929,0.03538830610858081,0.9480854551036818,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,34,0.9687136469948012,0.002187279040261725,0.09073499542740704,0.03445122113517752,0.9478321756595105,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,35,0.8827966855262418,0.002169964932384083,0.09180737248022197,0.09374051172118655,0.9461060360626875,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,36,0.9607186288514259,0.0017282980670061399,0.08327876364588271,0.04256317154465144,0.9476938449824431,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,37,0.8107139983400943,0.0009427479885009138,0.0607654303452585,0.14363078525271583,0.9491399304627273,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,38,0.9442591394165537,0.0023744916973552632,0.0522808561035879,0.06856307179612803,0.9492322412532013,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,39,0.9598695446526055,0.0019137362900661925,0.08485654255442854,0.04327945938294803,0.9476746653754369,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,40,0.9639361814554458,0.0013943763035294543,0.07360166982466165,0.0331723799756581,0.9476289816296142,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,41,0.9320024026973958,0.0020075857868164793,0.07324233237570621,0.06648577925214497,0.9466329896035186,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,42,0.9555400944793901,0.0013437592268958909,0.07945291104344321,0.043349397158745424,0.9483346043487444,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,43,0.9432361374826383,0.0013931753152864879,0.06707260111490154,0.05554943494283242,0.9481276862395334,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,44,0.9411377553978236,0.0012861318796187904,0.06489978509004268,0.062049122946705976,0.9497413296147832,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,45,0.9710695590156442,0.001613195307205162,0.08903628152942522,0.031569084806662456,0.9480431983642027,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,46,0.9623615905273719,0.0017980596336216736,0.06269177157437955,0.043470452245236685,0.9473326257742366,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,47,0.9565943774939416,0.0024313528646777716,0.07072294098338405,0.038037758774472026,0.947124558218492,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,48,0.8875991420277697,0.0015548681638821726,0.08220086927339487,0.11434080958798798,0.9473101798807545,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,49,0.9628350970989427,0.0022836537014137015,0.08215915711258404,0.029111252918767084,0.9468469106830517,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,50,0.9527384564903841,0.0021078711308867293,0.08414699376956691,0.04200354633832065,0.9478414956966484,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,51,0.9399560333101898,0.0016733569560333228,0.08039571242870658,0.04622817161837048,0.9464653076172831,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,52,0.94350933302264,0.0014768376281567575,0.07305891229495076,0.05688624444631664,0.9469544791923045,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,53,0.9062394025951506,0.002168393651433953,0.06940418171462093,0.09558715777737337,0.9485328923121512,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,54,0.9297953984554926,0.002804161081071843,0.0821362514350592,0.07230849146219154,0.9480964389797781,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,55,0.9275847805377205,0.0018424183136142025,0.08695638479559598,0.07524858928194467,0.9493086400147224,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,56,0.9341079153550015,0.0037951791469656992,0.07062194881539785,0.07035705056603478,0.9476369829793269,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,57,0.8739809111830655,0.0033178721699290703,0.09526107557647812,0.08793876862683074,0.9461748626986537,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,58,0.968401152119505,0.001993730181877984,0.06704397326870715,0.03119926244581951,0.94794042674267,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak06,0.03,combined,0.001,0.0005,59,0.9390340645368687,0.0025526404187011797,0.09540447202728819,0.06834648118385449,0.9464191167913065,0.0032243816516124347,120,104.79520945507102,0.27368778836557417,1924,False,target push leak 0.6,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.6,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak05,0.03,static_only,0.0,0.0,10,0.8941265268902663,0.00017552123258035568,0.08054472987971151,0.08258916311230323,0.9999970212515041,0.003248596247933023,120,104.31887544319034,0.2609877501479827,1917,False,target push leak 0.5,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak05,0.03,static_only,0.0,0.0,11,0.9277408118405542,0.0008738127540028895,0.09205215391700505,0.08339311959424776,0.9999963845453586,0.003248596247933023,120,104.31887544319034,0.2609877501479827,1917,False,target push leak 0.5,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak05,0.03,static_only,0.0,0.0,12,0.971037618338041,0.0010055977576547415,0.0825022513327307,0.0484473405010724,0.9999966714405917,0.003248596247933023,120,104.31887544319034,0.2609877501479827,1917,False,target push leak 0.5,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak05,0.03,static_only,0.0,0.0,13,0.8967202009630825,0.0005035650655058621,0.07728407313567875,0.12178802240812488,0.9999973890139453,0.003248596247933023,120,104.31887544319034,0.2609877501479827,1917,False,target push leak 0.5,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25"
five_level_weak_anharmonic,hf_leak05,0.03,static_only,0.0,0.0,14,0.9147952206636982,0.001062576493798928,0.0684320633894242,0.09749666786621106,0.9999971424977797,0.003248596247933023,120,104.31887544319034,0.2609877501479827,1917,False,target push leak 0.5,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25"
